2019-12-14 02:25:23 INFO     Arguments:
2019-12-14 02:25:23 INFO     	dataset = voc2007-crack-corrosion
2019-12-14 02:25:23 INFO     	backbone = resnet101
2019-12-14 02:25:23 INFO     	data_dir = ./data
2019-12-14 02:25:23 INFO     	outputs_dir = ./outputs
2019-12-14 02:25:23 INFO     	resume_checkpoint = None
2019-12-14 02:25:23 INFO     	image_min_side = None
2019-12-14 02:25:23 INFO     	image_max_side = None
2019-12-14 02:25:23 INFO     	anchor_ratios = None
2019-12-14 02:25:23 INFO     	anchor_sizes = None
2019-12-14 02:25:23 INFO     	pooler_mode = None
2019-12-14 02:25:23 INFO     	rpn_pre_nms_top_n = None
2019-12-14 02:25:23 INFO     	rpn_post_nms_top_n = None
2019-12-14 02:25:23 INFO     	anchor_smooth_l1_loss_beta = None
2019-12-14 02:25:23 INFO     	proposal_smooth_l1_loss_beta = None
2019-12-14 02:25:23 INFO     	batch_size = 4
2019-12-14 02:25:23 INFO     	learning_rate = None
2019-12-14 02:25:23 INFO     	momentum = None
2019-12-14 02:25:23 INFO     	weight_decay = None
2019-12-14 02:25:23 INFO     	step_lr_sizes = None
2019-12-14 02:25:23 INFO     	step_lr_gamma = None
2019-12-14 02:25:23 INFO     	warm_up_factor = None
2019-12-14 02:25:23 INFO     	warm_up_num_iters = None
2019-12-14 02:25:23 INFO     	num_steps_to_display = None
2019-12-14 02:25:23 INFO     	num_steps_to_snapshot = None
2019-12-14 02:25:23 INFO     	num_steps_to_finish = None
2019-12-14 02:25:23 INFO     
Config:
	ANCHOR_RATIOS = [(1, 2), (1, 1), (2, 1)]
	ANCHOR_SIZES = [128, 256, 512]
	ANCHOR_SMOOTH_L1_LOSS_BETA = 1.0
	BATCH_SIZE = 4
	IMAGE_MAX_SIDE = 1000.0
	IMAGE_MIN_SIDE = 600.0
	LEARNING_RATE = 0.001
	MOMENTUM = 0.9
	NUM_STEPS_TO_DISPLAY = 20
	NUM_STEPS_TO_FINISH = 90000
	NUM_STEPS_TO_SNAPSHOT = 10000
	POOLER_MODE = Mode.ALIGN
	PROPOSAL_SMOOTH_L1_LOSS_BETA = 1.0
	RPN_POST_NMS_TOP_N = 2000
	RPN_PRE_NMS_TOP_N = 12000
	STEP_LR_GAMMA = 0.1
	STEP_LR_SIZES = [50000, 70000]
	WARM_UP_FACTOR = 0.3333
	WARM_UP_NUM_ITERS = 500
	WEIGHT_DECAY = 0.0005

2019-12-14 02:25:23 INFO     Found 218 samples
2019-12-14 02:25:26 INFO     Start training with 1 GPUs (4 batches per GPU)
path to data dir: ./data
dataset name: voc2007-crack-corrosion
choosing crack and corrosion dataset
<class 'dataset.voc2007_crack_corrosion.VOC2007CrackCorrosion'>
dataset name: voc2007-crack-corrosion
choosing crack and corrosion dataset
2019-12-14 02:25:41 INFO     [Step 20] Avg. Loss = 1.695288, Learning Rate = 0.00035997 (5.16 samples/sec; ETA 19.4 hrs)
2019-12-14 10:38:20 INFO     [Step 37720] Avg. Loss = 0.022967, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.2 hrs)
2019-12-14 10:38:35 INFO     [Step 37740] Avg. Loss = 0.024087, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 11.3 hrs)
2019-12-14 10:38:51 INFO     [Step 37760] Avg. Loss = 0.024489, Learning Rate = 0.00100000 (5.00 samples/sec; ETA 11.6 hrs)
2019-12-14 10:39:07 INFO     [Step 37780] Avg. Loss = 0.026422, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.2 hrs)
2019-12-14 10:39:22 INFO     [Step 37800] Avg. Loss = 0.026629, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 11.1 hrs)
2019-12-14 10:39:38 INFO     [Step 37820] Avg. Loss = 0.027646, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 11.5 hrs)
2019-12-14 10:39:53 INFO     [Step 37840] Avg. Loss = 0.027269, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 11.2 hrs)
2019-12-14 10:40:09 INFO     [Step 37860] Avg. Loss = 0.026883, Learning Rate = 0.00100000 (4.94 samples/sec; ETA 11.7 hrs)
2019-12-14 10:40:25 INFO     [Step 37880] Avg. Loss = 0.026123, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.2 hrs)
2019-12-14 10:40:40 INFO     [Step 37900] Avg. Loss = 0.025562, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.2 hrs)
2019-12-14 10:40:57 INFO     [Step 37920] Avg. Loss = 0.024762, Learning Rate = 0.00100000 (4.87 samples/sec; ETA 11.9 hrs)
2019-12-14 10:41:12 INFO     [Step 37940] Avg. Loss = 0.024441, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 11.2 hrs)
2019-12-14 10:41:28 INFO     [Step 37960] Avg. Loss = 0.024069, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 11.1 hrs)
2019-12-14 10:41:44 INFO     [Step 37980] Avg. Loss = 0.022905, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 11.5 hrs)
2019-12-14 10:41:59 INFO     [Step 38000] Avg. Loss = 0.023734, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.2 hrs)
2019-12-14 10:42:15 INFO     [Step 38020] Avg. Loss = 0.023859, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 11.4 hrs)
2019-12-14 10:42:30 INFO     [Step 38040] Avg. Loss = 0.022987, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 11.1 hrs)
2019-12-14 10:42:46 INFO     [Step 38060] Avg. Loss = 0.024140, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 11.2 hrs)
2019-12-14 10:43:02 INFO     [Step 38080] Avg. Loss = 0.024148, Learning Rate = 0.00100000 (5.04 samples/sec; ETA 11.4 hrs)
2019-12-14 10:43:17 INFO     [Step 38100] Avg. Loss = 0.022436, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 11.1 hrs)
2019-12-14 10:43:32 INFO     [Step 38120] Avg. Loss = 0.023119, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.1 hrs)
2019-12-14 10:43:49 INFO     [Step 38140] Avg. Loss = 0.023648, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 11.6 hrs)
2019-12-14 10:44:04 INFO     [Step 38160] Avg. Loss = 0.022316, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.1 hrs)
2019-12-14 10:44:20 INFO     [Step 38180] Avg. Loss = 0.021370, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 11.4 hrs)
2019-12-14 10:44:35 INFO     [Step 38200] Avg. Loss = 0.021817, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.1 hrs)
2019-12-14 10:44:51 INFO     [Step 38220] Avg. Loss = 0.021353, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 11.1 hrs)
2019-12-14 10:45:06 INFO     [Step 38240] Avg. Loss = 0.021081, Learning Rate = 0.00100000 (5.09 samples/sec; ETA 11.3 hrs)
2019-12-14 10:45:22 INFO     [Step 38260] Avg. Loss = 0.024580, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 11.1 hrs)
2019-12-14 10:45:37 INFO     [Step 38280] Avg. Loss = 0.027549, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 11.1 hrs)
2019-12-14 10:45:53 INFO     [Step 38300] Avg. Loss = 0.029927, Learning Rate = 0.00100000 (4.99 samples/sec; ETA 11.5 hrs)
2019-12-14 10:46:09 INFO     [Step 38320] Avg. Loss = 0.030905, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 11.1 hrs)
2019-12-14 10:46:24 INFO     [Step 38340] Avg. Loss = 0.031464, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 11.0 hrs)
2019-12-14 10:46:40 INFO     [Step 38360] Avg. Loss = 0.029004, Learning Rate = 0.00100000 (5.00 samples/sec; ETA 11.5 hrs)
2019-12-14 10:46:56 INFO     [Step 38380] Avg. Loss = 0.026663, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 11.0 hrs)
2019-12-14 10:47:11 INFO     [Step 38400] Avg. Loss = 0.025158, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 11.3 hrs)
2019-12-14 10:47:27 INFO     [Step 38420] Avg. Loss = 0.024328, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.1 hrs)
2019-12-14 10:47:42 INFO     [Step 38440] Avg. Loss = 0.022855, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 11.0 hrs)
2019-12-14 10:47:58 INFO     [Step 38460] Avg. Loss = 0.023024, Learning Rate = 0.00100000 (4.92 samples/sec; ETA 11.6 hrs)
2019-12-14 10:48:14 INFO     [Step 38480] Avg. Loss = 0.022992, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 11.0 hrs)
2019-12-14 10:48:29 INFO     [Step 38500] Avg. Loss = 0.023188, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 11.1 hrs)
2019-12-14 10:48:46 INFO     [Step 38520] Avg. Loss = 0.023482, Learning Rate = 0.00100000 (4.84 samples/sec; ETA 11.8 hrs)
2019-12-14 10:49:01 INFO     [Step 38540] Avg. Loss = 0.024036, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 11.0 hrs)
2019-12-14 10:49:17 INFO     [Step 38560] Avg. Loss = 0.023821, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 11.5 hrs)
2019-12-14 10:49:33 INFO     [Step 38580] Avg. Loss = 0.022974, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 11.1 hrs)
2019-12-14 10:49:48 INFO     [Step 38600] Avg. Loss = 0.022762, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 11.0 hrs)
2019-12-14 10:50:04 INFO     [Step 38620] Avg. Loss = 0.021784, Learning Rate = 0.00100000 (4.92 samples/sec; ETA 11.6 hrs)
2019-12-14 10:50:20 INFO     [Step 38640] Avg. Loss = 0.022586, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 11.0 hrs)
2019-12-14 10:50:35 INFO     [Step 38660] Avg. Loss = 0.022708, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.0 hrs)
2019-12-14 10:50:51 INFO     [Step 38680] Avg. Loss = 0.023474, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 11.2 hrs)
2019-12-14 10:51:07 INFO     [Step 38700] Avg. Loss = 0.023673, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 11.1 hrs)
2019-12-14 10:51:22 INFO     [Step 38720] Avg. Loss = 0.024359, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 11.2 hrs)
2019-12-14 10:51:38 INFO     [Step 38740] Avg. Loss = 0.024328, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.0 hrs)
2019-12-14 10:51:53 INFO     [Step 38760] Avg. Loss = 0.025696, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 11.0 hrs)
2019-12-14 10:52:09 INFO     [Step 38780] Avg. Loss = 0.026116, Learning Rate = 0.00100000 (5.00 samples/sec; ETA 11.4 hrs)
2019-12-14 10:52:25 INFO     [Step 38800] Avg. Loss = 0.027615, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 11.1 hrs)
2019-12-14 10:52:40 INFO     [Step 38820] Avg. Loss = 0.027153, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 11.0 hrs)
2019-12-14 10:52:56 INFO     [Step 38840] Avg. Loss = 0.027235, Learning Rate = 0.00100000 (4.95 samples/sec; ETA 11.5 hrs)
2019-12-14 10:53:12 INFO     [Step 38860] Avg. Loss = 0.026238, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.9 hrs)
2019-12-14 10:53:27 INFO     [Step 38880] Avg. Loss = 0.027020, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.9 hrs)
2019-12-14 10:53:43 INFO     [Step 38900] Avg. Loss = 0.025943, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 11.2 hrs)
2019-12-14 10:53:58 INFO     [Step 38920] Avg. Loss = 0.026706, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.9 hrs)
2019-12-14 10:54:14 INFO     [Step 38940] Avg. Loss = 0.027930, Learning Rate = 0.00100000 (5.02 samples/sec; ETA 11.3 hrs)
2019-12-14 10:54:30 INFO     [Step 38960] Avg. Loss = 0.027763, Learning Rate = 0.00100000 (5.23 samples/sec; ETA 10.9 hrs)
2019-12-14 10:54:45 INFO     [Step 38980] Avg. Loss = 0.027760, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 11.0 hrs)
2019-12-14 10:55:01 INFO     [Step 39000] Avg. Loss = 0.027480, Learning Rate = 0.00100000 (5.11 samples/sec; ETA 11.1 hrs)
2019-12-14 10:55:16 INFO     [Step 39020] Avg. Loss = 0.027608, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 11.0 hrs)
2019-12-14 10:55:32 INFO     [Step 39040] Avg. Loss = 0.026371, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.9 hrs)
2019-12-14 10:55:48 INFO     [Step 39060] Avg. Loss = 0.025135, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 11.1 hrs)
2019-12-14 10:56:03 INFO     [Step 39080] Avg. Loss = 0.023744, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.9 hrs)
2019-12-14 10:56:19 INFO     [Step 39100] Avg. Loss = 0.024363, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 11.5 hrs)
2019-12-14 10:56:35 INFO     [Step 39120] Avg. Loss = 0.023694, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 10.8 hrs)
2019-12-14 10:56:50 INFO     [Step 39140] Avg. Loss = 0.024747, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 11.0 hrs)
2019-12-14 10:57:06 INFO     [Step 39160] Avg. Loss = 0.026088, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 11.2 hrs)
2019-12-14 10:57:21 INFO     [Step 39180] Avg. Loss = 0.027903, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 10.8 hrs)
2019-12-14 10:57:37 INFO     [Step 39200] Avg. Loss = 0.027166, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 10.9 hrs)
2019-12-14 10:57:53 INFO     [Step 39220] Avg. Loss = 0.028488, Learning Rate = 0.00100000 (4.95 samples/sec; ETA 11.4 hrs)
2019-12-14 10:58:08 INFO     [Step 39240] Avg. Loss = 0.028021, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.8 hrs)
2019-12-14 10:58:24 INFO     [Step 39260] Avg. Loss = 0.027436, Learning Rate = 0.00100000 (5.10 samples/sec; ETA 11.0 hrs)
2019-12-14 10:58:39 INFO     [Step 39280] Avg. Loss = 0.026959, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.9 hrs)
2019-12-14 10:58:55 INFO     [Step 39300] Avg. Loss = 0.026871, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.8 hrs)
2019-12-14 10:59:11 INFO     [Step 39320] Avg. Loss = 0.025563, Learning Rate = 0.00100000 (4.90 samples/sec; ETA 11.5 hrs)
2019-12-14 10:59:27 INFO     [Step 39340] Avg. Loss = 0.025385, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.9 hrs)
2019-12-14 10:59:42 INFO     [Step 39360] Avg. Loss = 0.026908, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.9 hrs)
2019-12-14 10:59:58 INFO     [Step 39380] Avg. Loss = 0.027392, Learning Rate = 0.00100000 (4.97 samples/sec; ETA 11.3 hrs)
2019-12-14 11:00:14 INFO     [Step 39400] Avg. Loss = 0.028152, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.9 hrs)
2019-12-14 11:00:29 INFO     [Step 39420] Avg. Loss = 0.028779, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.8 hrs)
2019-12-14 11:00:45 INFO     [Step 39440] Avg. Loss = 0.028047, Learning Rate = 0.00100000 (4.95 samples/sec; ETA 11.3 hrs)
2019-12-14 11:01:01 INFO     [Step 39460] Avg. Loss = 0.026086, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 10.8 hrs)
2019-12-14 11:01:17 INFO     [Step 39480] Avg. Loss = 0.024840, Learning Rate = 0.00100000 (4.89 samples/sec; ETA 11.5 hrs)
2019-12-14 11:01:32 INFO     [Step 39500] Avg. Loss = 0.025289, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 10.7 hrs)
2019-12-14 11:01:48 INFO     [Step 39520] Avg. Loss = 0.024279, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.9 hrs)
2019-12-14 11:02:03 INFO     [Step 39540] Avg. Loss = 0.023688, Learning Rate = 0.00100000 (5.11 samples/sec; ETA 11.0 hrs)
2019-12-14 11:02:19 INFO     [Step 39560] Avg. Loss = 0.023335, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.8 hrs)
2019-12-14 11:02:34 INFO     [Step 39580] Avg. Loss = 0.023067, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 10.9 hrs)
2019-12-14 11:02:50 INFO     [Step 39600] Avg. Loss = 0.020632, Learning Rate = 0.00100000 (5.02 samples/sec; ETA 11.1 hrs)
2019-12-14 11:03:06 INFO     [Step 39620] Avg. Loss = 0.021651, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.8 hrs)
2019-12-14 11:03:22 INFO     [Step 39640] Avg. Loss = 0.021021, Learning Rate = 0.00100000 (4.88 samples/sec; ETA 11.5 hrs)
2019-12-14 11:03:37 INFO     [Step 39660] Avg. Loss = 0.022299, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 10.7 hrs)
2019-12-14 11:03:53 INFO     [Step 39680] Avg. Loss = 0.023071, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 10.9 hrs)
2019-12-14 11:04:09 INFO     [Step 39700] Avg. Loss = 0.023749, Learning Rate = 0.00100000 (5.01 samples/sec; ETA 11.2 hrs)
2019-12-14 11:04:24 INFO     [Step 39720] Avg. Loss = 0.024122, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 10.7 hrs)
2019-12-14 11:04:40 INFO     [Step 39740] Avg. Loss = 0.025138, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.7 hrs)
2019-12-14 11:04:55 INFO     [Step 39760] Avg. Loss = 0.024745, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 11.0 hrs)
2019-12-14 11:05:11 INFO     [Step 39780] Avg. Loss = 0.025581, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.7 hrs)
2019-12-14 11:05:27 INFO     [Step 39800] Avg. Loss = 0.027811, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 11.3 hrs)
2019-12-14 11:05:42 INFO     [Step 39820] Avg. Loss = 0.027444, Learning Rate = 0.00100000 (5.22 samples/sec; ETA 10.7 hrs)
2019-12-14 11:05:58 INFO     [Step 39840] Avg. Loss = 0.028261, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.8 hrs)
2019-12-14 11:06:14 INFO     [Step 39860] Avg. Loss = 0.027651, Learning Rate = 0.00100000 (5.09 samples/sec; ETA 10.9 hrs)
2019-12-14 11:06:29 INFO     [Step 39880] Avg. Loss = 0.027298, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 10.8 hrs)
2019-12-14 11:06:45 INFO     [Step 39900] Avg. Loss = 0.025644, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.7 hrs)
2019-12-14 11:07:00 INFO     [Step 39920] Avg. Loss = 0.024399, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 11.0 hrs)
2019-12-14 11:07:16 INFO     [Step 39940] Avg. Loss = 0.024549, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 10.7 hrs)
2019-12-14 11:07:31 INFO     [Step 39960] Avg. Loss = 0.024643, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 10.7 hrs)
2019-12-14 11:07:47 INFO     [Step 39980] Avg. Loss = 0.023446, Learning Rate = 0.00100000 (4.94 samples/sec; ETA 11.2 hrs)
2019-12-14 11:08:03 INFO     [Step 40000] Avg. Loss = 0.024421, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.8 hrs)
2019-12-14 11:08:03 INFO     Model has been saved to ./outputs/checkpoints-20191214022523-voc2007-crack-corrosion-resnet101-6871c8ce/model-40000.pth
2019-12-14 11:08:19 INFO     [Step 40020] Avg. Loss = 0.026453, Learning Rate = 0.00100000 (4.89 samples/sec; ETA 11.4 hrs)
2019-12-14 11:08:35 INFO     [Step 40040] Avg. Loss = 0.025354, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.8 hrs)
2019-12-14 11:08:50 INFO     [Step 40060] Avg. Loss = 0.025544, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.7 hrs)
2019-12-14 11:09:06 INFO     [Step 40080] Avg. Loss = 0.026506, Learning Rate = 0.00100000 (4.93 samples/sec; ETA 11.3 hrs)
2019-12-14 11:09:22 INFO     [Step 40100] Avg. Loss = 0.026744, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.8 hrs)
2019-12-14 11:09:37 INFO     [Step 40120] Avg. Loss = 0.025374, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.6 hrs)
2019-12-14 11:09:53 INFO     [Step 40140] Avg. Loss = 0.025753, Learning Rate = 0.00100000 (5.09 samples/sec; ETA 10.9 hrs)
2019-12-14 11:10:08 INFO     [Step 40160] Avg. Loss = 0.025418, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 10.8 hrs)
2019-12-14 11:10:24 INFO     [Step 40180] Avg. Loss = 0.023615, Learning Rate = 0.00100000 (5.10 samples/sec; ETA 10.9 hrs)
2019-12-14 11:10:40 INFO     [Step 40200] Avg. Loss = 0.022798, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 10.8 hrs)
2019-12-14 11:10:55 INFO     [Step 40220] Avg. Loss = 0.022463, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.6 hrs)
2019-12-14 11:11:11 INFO     [Step 40240] Avg. Loss = 0.022628, Learning Rate = 0.00100000 (4.97 samples/sec; ETA 11.1 hrs)
2019-12-14 11:11:27 INFO     [Step 40260] Avg. Loss = 0.023180, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 10.7 hrs)
2019-12-14 11:11:42 INFO     [Step 40280] Avg. Loss = 0.024157, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.7 hrs)
2019-12-14 11:11:58 INFO     [Step 40300] Avg. Loss = 0.023282, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 10.9 hrs)
2019-12-14 11:12:13 INFO     [Step 40320] Avg. Loss = 0.023640, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.6 hrs)
2019-12-14 11:12:29 INFO     [Step 40340] Avg. Loss = 0.024674, Learning Rate = 0.00100000 (5.06 samples/sec; ETA 10.9 hrs)
2019-12-14 11:12:45 INFO     [Step 40360] Avg. Loss = 0.025259, Learning Rate = 0.00100000 (5.15 samples/sec; ETA 10.7 hrs)
2019-12-14 11:13:00 INFO     [Step 40380] Avg. Loss = 0.024794, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 10.6 hrs)
2019-12-14 11:13:16 INFO     [Step 40400] Avg. Loss = 0.024887, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 10.9 hrs)
2019-12-14 11:13:31 INFO     [Step 40420] Avg. Loss = 0.024372, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.6 hrs)
2019-12-14 11:13:47 INFO     [Step 40440] Avg. Loss = 0.022764, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.7 hrs)
2019-12-14 11:14:03 INFO     [Step 40460] Avg. Loss = 0.021000, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 10.9 hrs)
2019-12-14 11:14:18 INFO     [Step 40480] Avg. Loss = 0.021753, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.6 hrs)
2019-12-14 11:14:34 INFO     [Step 40500] Avg. Loss = 0.023483, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.7 hrs)
2019-12-14 11:14:49 INFO     [Step 40520] Avg. Loss = 0.023860, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 10.8 hrs)
2019-12-14 11:15:05 INFO     [Step 40540] Avg. Loss = 0.023959, Learning Rate = 0.00100000 (5.18 samples/sec; ETA 10.6 hrs)
2019-12-14 11:15:21 INFO     [Step 40560] Avg. Loss = 0.025635, Learning Rate = 0.00100000 (5.03 samples/sec; ETA 10.9 hrs)
2019-12-14 11:15:36 INFO     [Step 40580] Avg. Loss = 0.026723, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 10.5 hrs)
2019-12-14 11:15:52 INFO     [Step 40600] Avg. Loss = 0.026025, Learning Rate = 0.00100000 (5.13 samples/sec; ETA 10.7 hrs)
2019-12-14 11:16:07 INFO     [Step 40620] Avg. Loss = 0.026714, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 10.8 hrs)
2019-12-14 11:16:23 INFO     [Step 40640] Avg. Loss = 0.027348, Learning Rate = 0.00100000 (5.20 samples/sec; ETA 10.5 hrs)
2019-12-14 11:16:38 INFO     [Step 40660] Avg. Loss = 0.027870, Learning Rate = 0.00100000 (5.14 samples/sec; ETA 10.7 hrs)
2019-12-14 11:16:54 INFO     [Step 40680] Avg. Loss = 0.026829, Learning Rate = 0.00100000 (5.00 samples/sec; ETA 11.0 hrs)
2019-12-14 11:17:10 INFO     [Step 40700] Avg. Loss = 0.025171, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.6 hrs)
2019-12-14 11:17:26 INFO     [Step 40720] Avg. Loss = 0.023811, Learning Rate = 0.00100000 (4.96 samples/sec; ETA 11.0 hrs)
2019-12-14 11:17:41 INFO     [Step 40740] Avg. Loss = 0.023294, Learning Rate = 0.00100000 (5.21 samples/sec; ETA 10.5 hrs)
2019-12-14 11:17:57 INFO     [Step 40760] Avg. Loss = 0.022549, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.6 hrs)
2019-12-14 11:18:13 INFO     [Step 40780] Avg. Loss = 0.020941, Learning Rate = 0.00100000 (5.07 samples/sec; ETA 10.8 hrs)
2019-12-14 11:18:28 INFO     [Step 40800] Avg. Loss = 0.022474, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.6 hrs)
2019-12-14 11:18:43 INFO     [Step 40820] Avg. Loss = 0.023292, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.6 hrs)
2019-12-14 11:18:59 INFO     [Step 40840] Avg. Loss = 0.022783, Learning Rate = 0.00100000 (5.09 samples/sec; ETA 10.7 hrs)
2019-12-14 11:19:15 INFO     [Step 40860] Avg. Loss = 0.022574, Learning Rate = 0.00100000 (5.16 samples/sec; ETA 10.6 hrs)
2019-12-14 11:19:31 INFO     [Step 40880] Avg. Loss = 0.023645, Learning Rate = 0.00100000 (5.05 samples/sec; ETA 10.8 hrs)
2019-12-14 11:19:46 INFO     [Step 40900] Avg. Loss = 0.023363, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.5 hrs)
2019-12-14 11:20:01 INFO     [Step 40920] Avg. Loss = 0.022896, Learning Rate = 0.00100000 (5.17 samples/sec; ETA 10.6 hrs)
2019-12-14 11:20:17 INFO     [Step 40940] Avg. Loss = 0.022428, Learning Rate = 0.00100000 (5.08 samples/sec; ETA 10.7 hrs)
2019-12-14 11:20:33 INFO     [Step 40960] Avg. Loss = 0.021564, Learning Rate = 0.00100000 (5.19 samples/sec; ETA 10.5 hrs)
